,weight
"X,X,X,X,X,X,WR,X,X,WK,X,X,X,X,X,X,X,X,BH,X,X,WH,WR,WP,BP,WP,WP,X,X,X,X,X,X,WP,BP,X,X,BP,BP,WP,X,X,X,X,BKB,X,X,X,X,X,X,X,X,X,X,BR,X,X,X,BK,X,BQB,X,X",7.627768444385456
"X,X,X,X,X,X,WR,X,X,WK,X,X,X,X,X,X,X,X,BH,X,X,WH,WR,WP,BP,WP,WP,X,X,X,X,X,X,WP,BP,X,X,BP,BP,WP,X,X,X,X,WQB,X,X,X,X,X,X,BKB,X,X,X,BR,X,X,X,BK,X,BQB,X,X",6.934334949441324
"X,X,X,X,X,X,WR,X,X,WK,X,X,X,X,X,X,X,WP,BH,X,X,WH,WR,WP,BP,X,WP,X,X,X,X,X,X,WP,BP,X,X,BP,BP,WP,X,X,X,X,WQB,X,X,X,X,X,X,BKB,X,X,X,BR,X,X,X,BK,X,BQB,X,X",6.303940863128475
"X,X,X,X,X,X,WR,X,X,WK,X,X,X,X,X,X,X,WP,BH,X,X,WH,WR,WP,BP,X,WP,X,X,X,X,X,X,WP,BP,X,X,BP,BP,WP,X,X,X,BQB,WQB,X,X,X,X,X,X,BKB,X,X,X,BR,X,X,X,BK,X,X,X,X",5.730855330116795
"X,X,X,X,X,X,WR,X,X,WK,X,X,X,X,X,WH,X,WP,BH,X,X,X,WR,WP,BP,X,WP,X,X,X,X,X,X,WP,BP,X,X,BP,BP,WP,X,X,X,BQB,WQB,X,X,X,X,X,X,BKB,X,X,X,BR,X,X,X,BK,X,X,X,X",5.209868481924359
"X,X,X,X,X,X,WR,X,X,WK,X,X,X,X,X,WH,X,WP,BH,X,X,X,WR,WP,BP,X,WP,X,X,X,X,X,X,WP,BP,X,BQB,BP,BP,WP,X,X,X,X,WQB,X,X,X,X,X,X,BKB,X,X,X,BR,X,X,X,BK,X,X,X,X",4.73624407447669
"X,X,X,X,X,X,WR,X,X,WK,X,X,X,X,X,WH,X,WP,BH,X,X,X,WR,WP,BP,X,WP,X,X,X,X,X,X,WP,BP,X,BQB,BP,BP,WP,X,X,X,X,X,X,X,X,X,X,X,BKB,X,WQB,X,BR,X,X,X,BK,X,X,X,X",4.305676431342445
"X,X,X,X,X,X,WR,X,X,WK,X,X,X,X,X,WH,X,WP,BH,X,X,X,WR,WP,BP,X,WP,X,X,X,X,X,X,WP,BP,X,X,BP,BP,WP,X,X,X,X,X,X,X,X,X,X,X,BKB,X,WQB,BQB,BR,X,X,X,BK,X,X,X,X",3.9142513012204048
"X,X,X,X,X,X,WR,X,X,X,WK,X,X,X,X,WH,X,WP,BH,X,X,X,WR,WP,BP,X,WP,X,X,X,X,X,X,WP,BP,X,X,BP,BP,WP,X,X,X,X,X,X,X,X,X,X,X,BKB,X,WQB,BQB,BR,X,X,X,BK,X,X,X,X",3.5584102738367314
"X,X,X,X,X,X,WR,X,X,X,WK,X,X,X,X,WH,X,WP,BH,X,X,X,WR,WP,BP,X,WP,X,X,X,X,X,X,WP,BP,X,X,BP,BP,WP,X,X,X,X,X,X,X,X,X,X,X,X,X,WQB,BQB,BR,X,X,BKB,BK,X,X,X,X",3.2349184307606644
"X,X,X,X,X,X,X,X,X,X,WK,X,X,X,WR,WH,X,WP,BH,X,X,X,WR,WP,BP,X,WP,X,X,X,X,X,X,WP,BP,X,X,BP,BP,WP,X,X,X,X,X,X,X,X,X,X,X,X,X,WQB,BQB,BR,X,X,BKB,BK,X,X,X,X",2.940834937055149
"X,X,X,X,X,X,X,X,X,X,WK,X,X,X,WR,WH,X,WP,BH,X,X,X,WR,WP,BP,X,WP,X,X,X,X,X,X,WP,BP,X,X,BP,BP,WP,X,X,X,X,X,X,X,X,X,X,X,X,X,WQB,X,BR,X,X,BKB,BK,X,BQB,X,X",2.6734863064137717
"X,X,X,X,X,X,X,X,X,X,WK,X,X,X,WR,WH,X,WP,BH,X,X,X,WR,WP,BP,X,WP,X,X,X,X,X,X,WP,BP,WQB,X,BP,BP,WP,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,BR,X,X,BKB,BK,X,BQB,X,X",2.4304420967397924
"X,X,X,X,X,X,X,X,X,X,WK,X,X,X,WR,WH,X,WP,BH,X,X,X,WR,WP,BP,X,WP,X,X,X,X,X,X,WP,BP,WQB,X,BP,BP,WP,X,X,X,BQB,X,X,X,X,X,X,X,X,X,X,X,BR,X,X,BKB,BK,X,WH,X,X",2.209492815217993
"X,X,X,X,X,X,X,X,X,X,WK,X,X,X,WR,WH,X,WP,BH,X,X,X,WR,WP,BP,X,WP,X,X,X,X,X,X,WP,BP,X,X,BP,BP,WP,X,X,WQB,BQB,X,X,X,X,X,X,X,X,X,X,X,BR,X,X,BKB,BK,X,WH,X,X",2.008629832016357
"X,X,X,X,X,X,X,X,X,X,WK,X,X,X,WR,WH,X,WP,BH,X,X,X,WR,WP,BP,X,WP,X,X,X,X,X,X,WP,BP,X,X,BP,BP,WP,X,X,WQB,BQB,X,X,X,X,X,X,X,X,BK,X,X,BR,X,X,BKB,X,X,WH,X,X",1.8260271200148699
"X,X,X,WK,X,X,X,X,X,X,X,X,X,X,WR,WH,X,WP,BH,X,X,X,WR,WP,BP,X,WP,X,X,X,X,X,X,WP,BP,X,X,BP,BP,WP,X,X,WQB,BQB,X,X,X,X,X,X,X,X,BK,X,X,BR,X,X,BKB,X,X,WH,X,X",1.6600246545589725
"X,X,X,WK,X,X,X,X,X,X,X,X,X,X,WR,WH,X,WP,X,X,X,X,WR,WP,BP,X,WP,X,X,X,X,X,X,WP,BP,BH,X,BP,BP,WP,X,X,WQB,BQB,X,X,X,X,X,X,X,X,BK,X,X,BR,X,X,BKB,X,X,WH,X,X",1.5091133223263384
"X,X,X,WK,X,X,X,X,X,X,X,X,X,X,WR,WH,X,WP,X,X,X,X,WR,WP,BP,X,WP,X,X,X,X,X,X,WP,BP,BH,X,BP,BP,WP,X,X,WQB,BQB,X,X,X,X,X,X,X,WH,BK,X,X,BR,X,X,BKB,X,X,BR,X,X",1.371921202114853
"X,X,X,WK,X,X,X,X,X,X,X,X,X,X,WR,WH,X,WP,X,X,X,X,WR,WP,BP,X,WP,X,X,X,X,X,X,WP,BP,BH,BQB,BP,BP,WP,X,X,WQB,X,X,X,X,X,X,X,X,WH,BK,X,X,BR,X,X,BKB,X,X,BR,X,X",1.2472010928316846
"X,X,X,WK,X,X,X,X,X,X,X,X,X,X,WR,WH,X,WP,X,X,WR,X,X,WP,BP,X,WP,X,X,X,X,X,X,WP,BP,BH,BQB,BP,BP,WP,X,X,WQB,X,X,X,X,X,X,X,X,WH,BK,X,X,BR,X,X,BKB,X,X,BR,X,X",1.1338191753015314
"X,X,X,WK,X,X,X,X,X,X,X,X,X,X,WR,WH,X,WP,BQB,X,WR,X,X,WP,BP,X,WP,X,X,X,X,X,X,WP,BP,BH,X,BP,BP,WP,X,X,WQB,X,X,X,X,X,X,X,X,WH,BK,X,X,BR,X,X,BKB,X,X,BR,X,X",1.030744704819574
"X,X,X,WK,X,X,X,X,X,X,X,X,X,X,WR,WH,X,WP,BQB,X,X,X,WR,WP,BP,X,WP,X,X,X,X,X,X,WP,BP,BH,X,BP,BP,WP,X,X,WQB,X,X,X,X,X,X,X,X,WH,BK,X,X,BR,X,X,BKB,X,X,BR,X,X",0.9370406407450671
"X,X,X,WK,X,X,X,X,X,X,X,X,X,X,WR,WH,X,WP,BQB,X,X,X,WR,WP,BP,X,WP,X,X,X,X,X,X,WP,BP,BH,X,BP,BP,WP,X,X,WQB,X,X,X,X,BR,X,X,X,WH,BK,X,X,X,X,X,BKB,X,X,BR,X,X",0.8518551279500609
"X,X,X,WK,X,X,X,X,X,X,X,X,X,X,WR,WH,X,WP,BQB,X,X,X,WR,WP,BP,X,WP,X,X,X,X,X,X,WP,BP,BH,X,BP,BP,WP,X,WH,WQB,X,X,X,X,BR,X,X,X,X,BK,X,X,X,X,X,BKB,X,X,BR,X,X",0.7744137526818735
"X,X,X,WK,X,X,X,X,X,X,X,X,X,X,WR,WH,X,WP,BQB,X,X,X,WR,WP,X,X,WP,X,X,X,X,X,BP,WP,BP,BH,X,BP,BP,WP,X,WH,WQB,X,X,X,X,BR,X,X,X,X,BK,X,X,X,X,X,BKB,X,X,BR,X,X",0.7040125024380668
"X,X,X,WK,X,X,X,X,WR,X,X,X,X,X,BH,WH,X,WP,BQB,X,X,X,WR,WP,X,X,WP,X,X,X,X,X,BP,WP,BP,BH,X,BP,BP,WP,X,WH,WQB,X,X,X,X,BR,X,X,X,X,BK,X,X,X,X,X,BKB,X,X,BR,X,X",0.640011365852788
"X,X,X,WK,X,X,X,X,WR,X,X,X,X,X,BH,WH,X,WP,BQB,X,X,X,WR,WP,X,X,WP,X,X,X,X,X,BP,WP,BP,BH,X,BP,BP,WP,X,WH,WQB,X,X,X,X,BR,X,X,X,X,WQ,BK,X,X,X,X,BKB,X,X,BR,X,X",0.5818285144116253
"X,X,X,WK,X,X,X,X,WR,X,X,X,WQ,X,BH,WH,X,WP,BQB,X,X,X,WR,WP,X,X,WP,X,X,X,X,X,BP,WP,BP,BH,X,BP,BP,WP,X,WH,WQB,X,X,X,X,BR,X,X,X,X,X,BK,X,X,X,X,BKB,X,X,BR,X,X",0.5289350131014775
"X,X,X,WK,X,X,X,X,WR,X,X,X,WQ,X,BH,WH,X,WP,BQB,X,X,X,WR,WP,X,X,WP,X,X,X,X,X,BP,WP,BP,BH,X,BP,BP,WP,X,WH,WQB,X,BK,X,X,BR,X,X,X,X,X,X,X,X,X,X,BKB,X,X,BR,X,X",0.480850011910434
"X,X,X,WK,X,X,X,X,WR,X,X,X,X,WQ,BH,WH,X,WP,BQB,X,X,X,WR,WP,X,X,WP,X,X,X,X,X,BP,WP,BP,BH,X,BP,BP,WP,X,WH,WQB,X,BK,X,X,BR,X,X,X,X,X,X,X,X,X,X,BKB,X,X,BR,X,X",0.4371363744640309
"X,X,X,WK,X,X,X,X,WR,X,X,X,X,WQ,BH,WH,X,WP,BQB,X,X,X,WR,WP,X,X,WP,X,X,X,X,X,BP,WP,BP,BH,X,BP,BP,WP,X,WH,WQB,BK,X,X,X,BR,X,X,X,X,X,X,X,X,X,X,BKB,X,X,BR,X,X",0.39739670405820987
"X,X,X,WK,X,WQ,X,X,WR,X,X,X,X,X,BH,WH,X,WP,BQB,X,X,X,WR,WP,X,X,WP,X,X,X,X,X,BP,WP,BP,BH,X,BP,BP,WP,X,WH,WQB,BK,X,X,X,BR,X,X,X,X,X,X,X,X,X,X,BKB,X,X,BR,X,X",0.36126973096200893
"X,X,X,WK,X,WQ,X,X,WR,X,X,X,X,X,BH,WH,X,WP,BQB,X,X,X,WR,WP,X,X,WP,X,X,X,X,X,BP,WP,BP,BH,X,BP,BP,WP,X,WH,WQB,BK,X,X,X,BR,X,X,X,BKB,X,X,X,X,X,X,X,X,X,BR,X,X",0.3284270281472808
"X,X,X,WK,X,WQ,X,X,WR,X,X,X,X,X,BH,WH,X,WP,BQB,X,X,X,WR,WP,X,X,WP,X,X,X,WP,X,BP,WP,BP,BH,X,BP,BP,BP,X,WH,WQB,BK,X,X,X,BR,X,X,X,BKB,X,X,X,X,X,X,X,X,X,BR,X,X",0.2985700255884371
"X,X,X,WK,X,WQ,X,X,WR,BQB,X,X,X,X,BH,WH,X,WP,X,X,X,X,WR,WP,X,X,WP,X,X,X,WP,X,BP,WP,BP,BH,X,BP,BP,BP,X,WH,WQB,BK,X,X,X,BR,X,X,X,BKB,X,X,X,X,X,X,X,X,X,BR,X,X",0.2714272959894882
"X,X,X,WK,X,WQ,X,X,WR,BQB,X,X,X,X,BH,WH,X,WP,X,X,WR,X,X,WP,X,X,WP,X,X,X,WP,X,BP,WP,BP,BH,X,BP,BP,BP,X,WH,WQB,BK,X,X,X,BR,X,X,X,BKB,X,X,X,X,X,X,X,X,X,BR,X,X",0.2467520872631711
"X,X,X,WK,X,WQ,X,X,WR,WKB,X,X,X,X,BH,WH,X,WP,X,X,WR,X,X,WP,X,X,WP,X,X,X,WP,X,BP,WP,BP,BH,X,BP,BP,BP,X,WH,WQB,BK,X,BQB,X,BR,X,X,X,BKB,X,X,X,X,X,X,X,X,X,BR,X,X",0.22432007933015552
"X,X,X,WK,X,WQ,X,X,WR,WKB,X,X,X,X,BH,WH,X,WP,X,X,X,X,WR,WP,X,X,WP,X,X,X,WP,X,BP,WP,BP,BH,X,BP,BP,BP,X,WH,WQB,BK,X,BQB,X,BR,X,X,X,BKB,X,X,X,X,X,X,X,X,X,BR,X,X",0.2039273448455959
"X,X,X,WK,X,WQ,X,X,WR,WKB,X,X,X,X,X,WH,X,WP,X,X,X,X,WR,WP,X,X,WP,X,X,X,WP,BH,BP,WP,BP,BH,X,BP,BP,BP,X,WH,WQB,BK,X,BQB,X,BR,X,X,X,BKB,X,X,X,X,X,X,X,X,X,BR,X,X",0.1853884953141781
"X,X,X,WK,X,WQ,WR,X,WR,WKB,X,X,X,X,X,WH,X,WP,X,X,X,X,X,WP,X,X,WP,X,X,X,WP,BH,BP,WP,BP,BH,X,BP,BP,BP,X,WH,WQB,BK,X,BQB,X,BR,X,X,X,BKB,X,X,X,X,X,X,X,X,X,BR,X,X",0.1685349957401619
"X,X,X,WK,X,WQ,WR,X,WR,WKB,X,X,X,X,X,WH,X,WP,X,X,X,X,X,WP,X,X,WP,X,X,X,WP,BH,BP,WP,BP,BH,X,BP,BP,BP,X,WH,WQB,BK,X,BQB,X,BR,X,X,X,BKB,X,X,X,X,X,X,X,X,X,X,BR,X",0.15321363249105627
"X,X,X,WK,X,WQ,WR,X,WR,WKB,X,X,X,X,X,WH,X,WP,X,X,X,X,X,WP,WH,X,WP,X,X,X,WP,BH,BP,WP,BP,BH,X,BP,BP,BP,X,X,WQB,BK,X,BQB,X,BR,X,X,X,BKB,X,X,X,X,X,X,X,X,X,X,BR,X",0.13928512044641478
"X,X,X,WK,X,WQ,WR,X,WR,WKB,X,X,X,X,X,WH,X,WP,X,X,X,X,X,WP,WH,X,WP,X,X,X,WP,BH,BP,WP,BP,BH,X,BP,BP,BP,X,X,WQB,BK,X,X,X,BR,X,X,X,BKB,X,X,BQB,X,X,X,X,X,X,X,BR,X",0.12662283676946798
"X,X,X,WK,X,WQ,X,WR,WR,WKB,X,X,X,X,X,WH,X,WP,X,X,X,X,X,WP,WH,X,WP,X,X,X,WP,BH,BP,WP,BP,BH,X,BP,BP,BP,X,X,WQB,BK,X,X,X,BR,X,X,X,BKB,X,X,BQB,X,X,X,X,X,X,X,BR,X",0.11511166979042542
"X,X,X,WK,X,WQ,X,WR,WR,WKB,X,X,X,X,X,WH,X,WP,X,X,X,X,X,WP,WH,X,WP,X,X,X,WP,BH,BP,WP,BP,BH,X,BP,BP,BP,X,X,WQB,BK,X,X,X,X,X,X,X,BKB,X,X,BQB,BR,X,X,X,X,X,X,BR,X",0.10464697253675037
"X,X,X,WK,X,WQ,X,WR,WR,WKB,X,X,X,X,X,WH,X,WP,WH,X,X,X,X,WP,X,X,WP,X,X,X,WP,BH,BP,WP,BP,BH,X,BP,BP,BP,X,X,WQB,BK,X,X,X,X,X,X,X,BKB,X,X,BQB,BR,X,X,X,X,X,X,BR,X",0.09513361139704578
"X,X,X,WK,X,WQ,X,WR,WR,WKB,X,X,X,X,X,WH,X,WP,WH,X,X,X,X,WP,X,X,WP,X,X,X,WP,BH,BP,WP,BP,BH,X,BP,BP,BP,X,X,WQB,X,X,X,X,X,X,X,X,BKB,BK,X,BQB,BR,X,X,X,X,X,X,BR,X",0.08648510127004161
"X,X,X,WK,X,WQ,X,WR,WR,WKB,X,X,X,X,X,X,X,WP,WH,X,X,WH,X,WP,X,X,WP,X,X,X,WP,BH,BP,WP,BP,BH,X,BP,BP,BP,X,X,WQB,X,X,X,X,X,X,X,X,BKB,BK,X,BQB,BR,X,X,X,X,X,X,BR,X",0.07862281933640146
"X,X,X,WK,X,WQ,X,WR,WR,WKB,X,X,X,X,X,X,X,WP,WH,X,X,WH,X,WP,X,X,WP,X,X,X,WP,BH,BP,WP,BP,BH,X,BP,BP,BP,X,X,WQB,X,X,X,X,X,X,X,X,BKB,BK,X,X,BR,X,X,X,X,X,BQB,BR,X",0.0714752903058195
"X,X,X,WK,X,WQ,X,WR,WR,WKB,X,X,X,X,X,X,X,WP,X,X,X,WH,X,WP,WH,X,WP,X,X,X,WP,BH,BP,WP,BP,BH,X,BP,BP,BP,X,X,WQB,X,X,X,X,X,X,X,X,BKB,BK,X,X,BR,X,X,X,X,X,BQB,BR,X",0.0649775366416541
"X,X,X,WK,X,WQ,X,WR,WR,WKB,X,X,X,X,X,X,X,WP,X,X,X,WH,X,WP,WH,X,WP,X,X,X,WP,BH,BP,WP,BP,BH,X,BP,BP,BP,X,X,WQB,X,X,X,X,X,X,X,X,BKB,X,X,X,BR,X,X,X,X,BK,BQB,BR,X",0.059070487856049174
"X,X,X,X,X,WQ,X,WR,WR,WKB,X,WK,X,X,X,X,X,WP,X,X,X,WH,X,WP,WH,X,WP,X,X,X,WP,BH,BP,WP,BP,BH,X,BP,BP,BP,X,X,WQB,X,X,X,X,X,X,X,X,BKB,X,X,X,BR,X,X,X,X,BK,BQB,BR,X",0.05370044350549925
"X,X,X,X,X,WQ,X,WR,WR,WKB,X,WK,X,X,X,X,X,WP,X,X,X,WH,X,WP,WH,X,WP,X,X,X,WP,BH,BP,WP,BP,WP,X,BP,BP,BP,X,X,WQB,X,X,BH,X,X,X,X,X,BKB,X,X,X,BR,X,X,X,X,BK,BQB,BR,X",0.04881858500499931
"X,X,X,X,X,WQ,X,WR,WR,WKB,X,WK,X,X,X,X,X,WP,X,X,X,WH,X,WP,WH,X,WP,WP,X,X,WP,BH,BP,WP,BP,X,X,BP,BP,BP,X,X,WQB,X,X,BH,X,X,X,X,X,BKB,X,X,X,BR,X,X,X,X,BK,BQB,BR,X",0.044380531822726645
"X,X,X,X,X,WQ,X,WR,WR,WKB,X,WK,X,X,X,X,X,WP,X,X,X,WH,X,WP,WH,X,WP,WP,X,X,WP,BH,BP,WP,BP,BH,X,BP,BP,BP,X,X,WQB,X,X,X,X,X,X,X,X,BKB,X,X,X,BR,X,X,X,X,BK,BQB,BR,X",0.04034593802066058
"X,X,X,X,X,WQ,X,WR,WR,WKB,X,WK,X,X,X,X,X,WP,X,X,X,WH,X,WP,WH,WP,WP,WP,X,X,WP,BH,BP,X,BP,BH,X,BP,BP,BP,X,X,WQB,X,X,X,X,X,X,X,X,BKB,X,X,X,BR,X,X,X,X,BK,BQB,BR,X",0.0366781254733278
"X,X,X,X,X,WQ,X,WR,WR,WKB,X,WK,X,X,X,X,X,WP,X,X,X,WH,X,WP,WH,WP,WP,WP,X,X,WP,BH,BP,X,BP,BH,X,BP,X,BP,X,X,WQB,X,X,X,BP,X,X,X,X,BKB,X,X,X,BR,X,X,X,X,BK,BQB,BR,X",0.033343750430298
"X,X,X,X,X,WQ,X,WR,WR,WKB,X,WK,X,X,X,X,X,WP,X,X,X,WH,X,WP,WH,WP,WP,WP,X,X,WP,BH,BP,WQB,BP,BH,X,BP,X,BP,X,X,X,X,X,X,BP,X,X,X,X,BKB,X,X,X,BR,X,X,X,X,BK,BQB,BR,X",0.030312500391179994
"X,X,X,X,X,WQ,X,WR,WR,WKB,X,WK,X,X,X,X,X,WP,X,X,X,WH,X,WP,WH,WP,WP,WP,X,X,WP,BH,BP,WQB,BP,BH,X,X,X,BP,X,X,X,X,X,BP,BP,X,X,X,X,BKB,X,X,X,BR,X,X,X,X,BK,BQB,BR,X",0.027556818537436356
"X,X,X,X,X,WQ,WH,WR,WR,WKB,X,WK,X,X,X,X,X,WP,X,X,X,X,X,WP,WH,WP,WP,WP,X,X,WP,BH,BP,WQB,BP,BH,X,X,X,BP,X,X,X,X,X,BP,BP,X,X,X,X,BKB,X,X,X,BR,X,X,X,X,BK,BQB,BR,X",0.02505165321585123
"X,X,X,X,X,WQ,WH,WR,WR,WKB,X,WK,X,X,X,X,X,WP,X,X,X,X,X,WP,WH,WP,WP,WP,X,X,WP,BH,BP,WQB,BP,BH,X,X,X,BP,X,X,BKB,X,X,BP,BP,X,X,X,X,X,X,X,X,BR,X,X,X,X,BK,BQB,BR,X",0.022774230196228387
"X,WQ,X,X,X,BQ,WH,WR,WR,WKB,X,WK,X,X,X,X,X,WP,X,X,X,X,X,WP,WH,WP,WP,WP,X,X,WP,BH,BP,WQB,BP,BH,X,X,X,BP,X,X,BKB,X,X,BP,BP,X,X,X,X,X,X,X,X,BR,X,X,X,X,BK,BQB,BR,X",0.020703845632934897
"X,WQ,X,X,X,X,WH,WR,WR,WKB,X,WK,X,X,X,X,X,WP,X,X,X,BQ,X,WP,WH,WP,WP,WP,X,X,WP,BH,BP,WQB,BP,BH,X,X,X,BP,X,X,BKB,X,X,BP,BP,X,X,X,X,X,X,X,X,BR,X,X,X,X,BK,BQB,BR,X",0.018821677848122633
"X,X,X,WQ,X,X,WH,WR,WR,WKB,X,WK,X,X,X,X,X,WP,X,X,X,BQ,X,WP,WH,WP,WP,WP,X,X,WP,BH,BP,WQB,BP,BH,X,X,X,BP,X,X,BKB,X,X,BP,BP,X,X,X,X,X,X,X,X,BR,X,X,X,X,BK,BQB,BR,X",0.01711061622556603
"X,X,X,WQ,X,X,WH,WR,WR,WKB,X,WK,X,X,X,X,X,WP,X,X,X,BQ,X,WP,WH,WP,WP,WP,X,X,WP,BH,BP,WQB,BP,BH,X,X,X,BP,X,X,X,X,X,BP,BP,X,X,X,X,BKB,X,X,X,BR,X,X,X,X,BK,BQB,BR,X",0.015555105659605481
"X,X,X,WQ,X,X,WH,WR,WR,WKB,X,WK,X,X,X,X,X,WP,X,X,WP,BQ,X,WP,WH,WP,WP,BP,X,X,WP,BH,BP,WQB,BP,BH,X,X,X,BP,X,X,X,X,X,BP,BP,X,X,X,X,BKB,X,X,X,BR,X,X,X,X,BK,BQB,BR,X",0.01414100514509589
"X,X,X,WQ,X,X,WH,WR,WR,WKB,X,WK,X,X,X,X,X,WP,X,X,WP,BQ,X,WP,WH,WP,WP,BP,X,X,WP,X,BP,WQB,BP,BH,X,BH,X,BP,X,X,X,X,X,BP,BP,X,X,X,X,BKB,X,X,X,BR,X,X,X,X,BK,BQB,BR,X",0.012855459222814444
"X,X,X,WQ,X,X,WH,WR,WR,WKB,WP,WK,X,X,X,X,X,WP,X,X,WP,BQ,X,WP,WH,WP,X,BP,X,X,WP,X,BP,WQB,BP,BH,X,BH,X,BP,X,X,X,X,X,BP,BP,X,X,X,X,BKB,X,X,X,BR,X,X,X,X,BK,BQB,BR,X",0.011686781111649494
"X,X,X,WQ,X,X,WH,WR,WR,WKB,WP,WK,X,X,X,X,X,WP,X,X,WP,BQ,X,WP,WH,WP,X,BP,X,X,WP,X,BP,WQB,BP,BH,X,BH,X,BP,X,X,X,X,X,BP,BP,X,X,X,X,X,X,X,X,BR,X,X,BKB,X,BK,BQB,BR,X",0.010624346465135902
"X,X,X,WQ,X,X,WH,WR,WR,WKB,WP,WK,X,X,X,X,X,WP,X,X,WP,BQ,X,WP,WH,WP,WQB,BP,X,X,WP,X,BP,X,BP,BH,X,BH,X,BP,X,X,X,X,X,BP,BP,X,X,X,X,X,X,X,X,BR,X,X,BKB,X,BK,BQB,BR,X",0.009658496786487183
"X,X,X,WQ,X,X,WH,WR,WR,WKB,WP,WK,X,X,X,X,X,WP,X,X,WP,BQ,X,WP,WH,WP,WQB,BP,X,X,WP,X,BP,X,BP,BH,X,BH,X,BP,X,X,X,X,X,BP,BP,X,X,X,X,X,X,X,X,BR,X,X,BKB,BK,X,BQB,BR,X",0.008780451624079257
"X,X,X,WQ,X,X,WH,WR,WR,WKB,WP,WK,X,X,X,X,X,WP,X,X,WP,BQ,X,WP,WH,WP,X,BP,X,X,WP,X,BP,X,BP,BH,X,BH,X,BP,WQB,X,X,X,X,BP,BP,X,X,X,X,X,X,X,X,BR,X,X,BKB,BK,X,BQB,BR,X",0.00798222874916296
"X,X,X,WQ,X,X,WH,WR,WR,WKB,WP,WK,X,X,X,X,X,WP,X,X,WP,BQ,X,WP,WH,WP,X,BP,X,X,WP,X,BP,X,BP,BH,X,BH,X,BP,WQB,X,X,X,X,BP,BP,X,X,X,X,BR,X,X,X,X,X,X,BKB,BK,X,BQB,BR,X",0.007256571590148145
"X,X,X,WQ,X,X,WH,WR,WR,WKB,WP,WK,X,X,X,X,X,WP,X,X,WP,BQ,X,WP,WH,WP,WQB,BP,X,X,WP,X,BP,X,BP,BH,X,BH,X,BP,X,X,X,X,X,BP,BP,X,X,X,X,BR,X,X,X,X,X,X,BKB,BK,X,BQB,BR,X",0.00659688326377104
"X,X,X,WQ,X,X,WH,WR,WR,WKB,WP,WK,X,X,X,X,X,WP,X,X,WP,X,X,WP,WH,WP,WQB,BP,BQ,X,WP,X,BP,X,BP,BH,X,BH,X,BP,X,X,X,X,X,BP,BP,X,X,X,X,BR,X,X,X,X,X,X,BKB,BK,X,BQB,BR,X",0.005997166603428218
"X,X,X,WQ,X,WQB,WH,WR,WR,WKB,WP,WK,X,X,X,X,X,WP,X,X,WP,X,X,WP,WH,WP,X,BP,BQ,X,WP,X,BP,X,BP,BH,X,BH,X,BP,X,X,X,X,X,BP,BP,X,X,X,X,BR,X,X,X,X,X,X,BKB,BK,X,BQB,BR,X",0.005451969639480198
"X,X,X,WQ,X,WQB,WH,WR,WR,WKB,WP,WK,X,X,X,X,X,WP,X,X,WP,X,X,WP,WH,WP,X,BP,BQ,X,WP,X,BP,X,BP,BH,X,BH,X,BP,X,X,X,X,X,BP,X,X,X,X,X,BR,X,X,BP,X,X,X,BKB,BK,X,BQB,BR,X",0.004956336035891089
"X,X,X,WQ,X,WQB,WH,WR,WR,WKB,WP,WK,X,X,X,X,WP,WP,X,X,WP,X,X,WP,WH,BP,X,BP,BQ,X,WP,X,BP,X,BP,BH,X,BH,X,BP,X,X,X,X,X,BP,X,X,X,X,X,BR,X,X,BP,X,X,X,BKB,BK,X,BQB,BR,X",0.004505760032628262
"X,X,X,WQ,X,WQB,WH,WR,WR,WKB,WP,WK,X,X,X,X,WP,WP,X,X,WP,X,X,WP,WH,BP,X,BP,WP,X,WP,X,BP,X,BP,BH,X,BH,X,BP,X,X,X,X,X,BP,X,X,X,X,X,BR,X,X,BP,X,X,X,BKB,BK,BQ,BQB,BR,X",0.004096145484207511
"X,X,WQ,X,X,WQB,WH,WR,WR,WKB,WP,WK,X,X,X,X,WP,WP,X,X,WP,X,X,WP,WH,BP,X,BP,WP,X,WP,X,BP,X,BP,BH,X,BH,X,BP,X,X,X,X,X,BP,X,X,X,X,X,BR,X,X,BP,X,X,X,BKB,BK,BQ,BQB,BR,X",0.0037237686220068277
"X,X,WQ,X,X,WQB,WH,WR,WR,WKB,WP,WK,X,X,X,X,WP,WP,X,X,WP,X,X,WP,WH,BP,X,BP,WP,X,WP,X,BP,X,BP,X,X,BH,X,BP,X,X,X,X,X,BP,X,X,X,X,X,BR,BH,X,BP,X,X,X,BKB,BK,BQ,BQB,BR,X",0.0033852442018243887
"X,X,WQ,X,X,WQB,WH,WR,WR,WKB,WP,WK,X,X,X,X,WP,WP,X,X,WP,X,WP,WP,WH,BP,X,BP,WP,X,X,X,BP,X,BP,X,X,BH,X,BP,X,X,X,X,X,BP,X,X,X,X,X,BR,BH,X,BP,X,X,X,BKB,BK,BQ,BQB,BR,X",0.003077494728931262
"X,X,WQ,X,X,WQB,WH,WR,WR,WKB,WP,WK,X,X,X,X,WP,WP,X,X,WP,X,WP,WP,WH,BP,X,X,WP,X,X,X,BP,X,BP,BP,X,BH,X,BP,X,X,X,X,X,BP,X,X,X,X,X,BR,BH,X,BP,X,X,X,BKB,BK,BQ,BQB,BR,X",0.0027977224808466016
